customerID,gender,customersatisfaction
1264-FUHCX,Female,3
7789-CRUVC,Female,2
6598-KELSS,Male,4
8739-WWKDU,Male,1
8685-WHQPW,Female,5
4745-LSPLO,Male,3
8083-YTZES,Male,2
7240-FQLHE,Female,4
6664-FPDAC,Female,2
9972-VAFJJ,Female,4
0422-UXFAP,Female,1
1904-WAJAA,Female,5
5130-YPIRV,Female,3
2843-CQMEG,Male,2
6439-PKTRR,Female,4
5351-QESIO,Male,1
0786-VSSUD,Male,5
5568-DMXZS,Female,3
8468-FZTOE,Female,2
6633-SYEUS,Female,4
6447-GORXK,Male,1
6967-PEJLL,Male,5
3976-BWUCK,Female,3
5981-ZVXOT,Female,2
1684-FLBGS,Female,4
1389-WNUIB,Female,4
0376-OIWME,Male,1
3585-ISXZP,Female,5
0218-QNVAS,Male,3
6583-QGCSI,Female,2
0804-YGEQV,Female,4
7164-BPTUT,Male,2
4174-LPGTI,Female,3
2523-EWWZL,Female,1
0928-XUTSN,Female,1
2108-XWMPY,Male,4
0052-YNYOT,Female,3
6304-IJFSQ,Male,1
9586-JGQKH,Female,5
4501-VCPFK,Male,3
6075-SLNIL,Male,2
9347-AERRL,Male,4
0093-XWZFY,Male,1
2274-XUATA,Male,5
1980-KXVPM,Female,3
7703-ZEKEF,Male,2
0723-DRCLG,Female,4
5482-NUPNA,Female,1
6691-CCIHA,Female,5
1685-BQULA,Female,3
9053-EJUNL,Male,2
0666-UXTJO,Male,4
1471-GIQKQ,Female,1
4807-IZYOZ,Female,5
1122-JWTJW,Male,3
9710-NJERN,Female,2
9837-FWLCH,Male,4
1699-HPSBG,Male,1
7203-OYKCT,Male,5
1035-IPQPU,Female,3
7398-LXGYX,Male,2
2823-LKABH,Female,4
8775-CEBBJ,Female,1
0550-DCXLH,Male,5
9281-CEDRU,Female,3
2235-DWLJU,Female,2
0871-OPBXW,Female,4
3605-JISKB,Male,1
6894-LFHLY,Male,5
9767-FFLEM,Male,3
0639-TSIQW,Female,2
8456-QDAVC,Male,4
7750-EYXWZ,Female,1
2569-WGERO,Female,5
6840-RESVB,Male,3
2234-XADUH,Female,2
4801-JZAZL,Female,4
8361-LTMKD,Male,2
3186-AJIEK,Male,4
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,2
,,4
