customerID,interactiontimestamp,interactionchannel,interaction type,interactionoutcome,interactionduration,customersentiment,agent
4458-KVRBJ,12/23/2022,in-person,purchase,closed,0:22,positive,Fran
5349-IECLD,2/13/2022,phone,support,closed,0:02,neutral,Liz
1397-XKKWR,8/19/2021,email,feedback,closed,0:02,negative,Liz
3945-GFWQL,3/26/2021,chat,complaint,escalated,0:02,negative,Anton
8097-OMULG,4/5/2021,twitter,complaint,resolved,0:02,positive,Greg
6013-BHCAW,2/3/2022,instagram,complaint,escalated,0:02,negative,Isla
0401-WDBXM,11/14/2022,in-person,subscription,closed,0:38,neutral,Emily
3387-PLKUI,12/23/2022,phone,inquiry,converted,0:15,positive,Violet
6096-EGVTU,2/13/2022,email,complaint,escalated,0:02,negative,Norma
3797-VTIDR,8/19/2021,chat,complaint,closed,0:06,negative,John
5081-NWSUP,3/26/2021,twitter,complaint,closed,0:02,negative,Raul
2580-ATZSQ,4/5/2021,instagram,complaint,pending,0:02,neutral,Liz
8085-MSNLK,2/3/2022,in-person,purchase,closed,0:22,positive,Sam
9691-HKOVS,1/2/2021,phone,support,closed,0:02,neutral,Skylar
9881-VCZEP,1/13/2022,email,feedback,closed,0:02,negative,Peyton
9526-BIHHD,3/26/2021,chat,complaint,escalated,0:02,negative,Skylar
8757-TFHHJ,4/5/2021,twitter,complaint,resolved,0:02,positive,Liz
4523-WXCEF,2/3/2022,instagram,complaint,escalated,0:02,negative,Jackie
1468-DEFNC,11/14/2022,in-person,subscription,closed,0:38,neutral,Angel
5119-KEPFY,12/23/2022,phone,inquiry,converted,0:15,positive,Al
8364-TRMMK,2/13/2022,email,complaint,escalated,0:02,negative,Al
0916-KNFAJ,8/19/2021,chat,complaint,closed,0:06,negative,Ingrid
8319-QBEHW,3/26/2021,twitter,complaint,closed,0:02,negative,Gigi
3063-QFSZL,4/5/2021,instagram,complaint,pending,0:02,neutral,Linda
8775-LHDJH,2/3/2022,in-person,purchase,closed,0:22,positive,Maureen
9625-QNLUX,1/2/2021,phone,support,closed,0:02,neutral,Maureen
3097-NQYSN,1/13/2022,email,feedback,closed,0:02,negative,Sasha
4024-CSNBY,3/7/2022,chat,complaint,escalated,0:02,negative,Kristen
7110-BDTWG,6/19/2022,twitter,complaint,resolved,0:02,positive,Kayleigh
7493-GVFIO,4/5/2021,instagram,complaint,escalated,0:02,negative,Javi
0690-SRQID,8/9/2022,in-person,subscription,closed,0:38,neutral,Fran
9605-WGJVW,11/14/2022,phone,inquiry,converted,0:15,positive,Liz
9114-DPSIA,12/23/2022,email,complaint,escalated,0:02,negative,Liz
4700-UBQMV,2/13/2022,chat,complaint,closed,0:06,negative,Anton
7711-GQBZC,8/19/2021,twitter,complaint,closed,0:02,negative,Greg
3565-UNOCC,3/26/2021,instagram,complaint,pending,0:02,neutral,Isla
4627-MIHJH,4/5/2021,in-person,purchase,closed,0:22,positive,Emily
9795-NREXC,2/3/2022,phone,support,closed,0:02,neutral,Violet
8573-CGOCC,11/14/2022,email,feedback,closed,0:02,negative,Norma
7356-AYNJP,12/23/2022,chat,complaint,escalated,0:02,negative,John
9249-FXSCK,2/13/2022,twitter,complaint,resolved,0:02,positive,Raul
5493-SDRDQ,8/19/2021,instagram,complaint,escalated,0:02,negative,Liz
6286-SUUWT,3/26/2021,in-person,subscription,closed,0:38,neutral,Sam
4819-HJPIW,4/5/2021,phone,inquiry,converted,0:15,positive,Skylar
8654-DHAOW,2/3/2022,email,complaint,escalated,0:02,negative,Peyton
5438-QMDDL,1/2/2021,chat,complaint,closed,0:06,negative,Skylar
9812-GHVRI,1/13/2022,twitter,complaint,closed,0:02,negative,Javi
5553-AOINX,11/14/2022,instagram,complaint,pending,0:02,neutral,Fran
1228-ZLNBX,12/23/2022,in-person,purchase,closed,0:22,positive,Liz
4226-KKDON,2/13/2022,phone,support,closed,0:02,neutral,Liz
3831-YCPUO,8/19/2021,email,feedback,closed,0:02,negative,Anton
7445-WMRBW,3/26/2021,chat,complaint,escalated,0:02,negative,Greg
3308-DGHKL,4/5/2021,twitter,complaint,resolved,0:02,positive,Isla
9924-JPRMC,2/3/2022,instagram,complaint,escalated,0:02,negative,Emily
0080-EMYVY,11/14/2022,in-person,subscription,closed,0:38,neutral,Violet
6218-KNUBD,12/23/2022,phone,inquiry,converted,0:15,positive,Norma
7337-CINUD,2/13/2022,email,complaint,escalated,0:02,negative,John
7609-NRNCA,8/19/2021,chat,complaint,closed,0:06,negative,Raul
0623-EJQEG,3/26/2021,twitter,complaint,closed,0:02,negative,Liz
7153-CHRBV,4/5/2021,instagram,complaint,pending,0:02,neutral,Sam
0871-URUWO,2/3/2022,in-person,purchase,closed,0:22,positive,Skylar
9190-MFJLN,1/2/2021,phone,support,closed,0:02,neutral,Peyton
6198-PNNSZ,1/13/2022,email,feedback,closed,0:02,negative,Skylar
3317-VLGQT,11/14/2022,chat,complaint,escalated,0:02,negative,Anton
4132-POCZS,12/23/2022,twitter,complaint,resolved,0:02,positive,Greg
5614-DNZCE,2/12/2022,instagram,complaint,escalated,0:02,negative,Isla
1095-JUDTC,8/19/2021,in-person,subscription,closed,0:38,neutral,Emily
3896-RCYYE,3/26/2021,phone,inquiry,converted,0:15,positive,Violet
9638-JIQYA,4/5/2021,email,complaint,escalated,0:02,negative,Norma
3258-SANFR,2/3/2022,chat,complaint,closed,0:06,negative,John
3726-TBHQT,11/14/2022,twitter,complaint,closed,0:02,negative,Raul
3190-ITQXP,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
0870-VEMYL,2/13/2022,in-person,purchase,closed,0:22,positive,Sam
4833-QTJNO,8/19/2021,phone,support,closed,0:02,neutral,Skylar
3039-MJSLN,3/26/2021,email,feedback,closed,0:02,negative,Peyton
0178-CIIKR,4/5/2021,chat,complaint,escalated,0:02,negative,Skylar
5385-SUIRI,2/3/2022,twitter,complaint,resolved,0:02,positive,Javi
3982-XWFZQ,1/2/2021,instagram,complaint,escalated,0:02,negative,Fran
5774-QPLTF,1/13/2022,in-person,subscription,closed,0:38,neutral,Liz
2322-VCZHZ,7/15/2022,phone,inquiry,converted,0:15,positive,Liz
5010-IPEAQ,9/8/2022,email,complaint,escalated,0:02,negative,Anton
4009-ALQFH,10/10/2021,chat,complaint,closed,0:06,negative,Greg
6383-ZTSIW,3/25/2021,twitter,complaint,closed,0:02,negative,Isla
8990-YOZLV,5/8/2022,instagram,complaint,pending,0:02,neutral,Emily
3069-SSVSN,7/15/2022,in-person,purchase,closed,0:22,positive,Violet
5222-IMUKT,9/8/2022,phone,support,closed,0:02,neutral,Norma
3627-FCRDW,10/10/2021,email,feedback,closed,0:02,negative,John
7562-GSUHK,11/14/2022,chat,complaint,escalated,0:02,negative,Raul
6685-XSHHU,12/23/2022,twitter,complaint,resolved,0:02,positive,Liz
8901-UPRHR,2/13/2022,instagram,complaint,escalated,0:02,negative,Sam
4903-UYAVB,8/19/2021,in-person,subscription,closed,0:38,neutral,Skylar
0118-JPNOY,3/26/2021,phone,inquiry,converted,0:15,positive,Peyton
6776-TLWOI,4/5/2021,email,complaint,escalated,0:02,negative,Skylar
3845-FXCYS,2/3/2022,chat,complaint,closed,0:06,negative,Javi
5857-XRECV,11/14/2022,twitter,complaint,closed,0:02,negative,Fran
0725-CXOTM,12/23/2022,instagram,complaint,pending,0:02,neutral,Liz
4343-EJVQB,2/13/2022,in-person,purchase,closed,0:22,positive,Liz
9000-PLFUZ,8/19/2021,phone,support,closed,0:02,neutral,Anton
3427-GGZZI,3/26/2021,email,feedback,closed,0:02,negative,Greg
7779-ORAEL,4/5/2021,chat,complaint,escalated,0:02,negative,Isla
0644-OQMDK,2/3/2022,twitter,complaint,resolved,0:02,positive,Emily
4077-CROMM,1/2/2021,instagram,complaint,escalated,0:02,negative,Violet
3154-CFSZG,1/13/2022,in-person,subscription,closed,0:38,neutral,Norma
2868-MZAGQ,3/26/2021,phone,inquiry,converted,0:15,positive,John
4847-QNOKA,4/5/2021,email,complaint,escalated,0:02,negative,Raul
2220-IAHLS,2/3/2022,chat,complaint,closed,0:06,negative,Liz
1658-XUHBX,11/14/2022,twitter,complaint,closed,0:02,negative,Sam
6379-RXJRQ,12/23/2022,instagram,complaint,pending,0:02,neutral,Skylar
2378-HTWFW,2/13/2022,in-person,purchase,closed,0:22,positive,Peyton
8650-RHRKE,8/19/2021,phone,support,closed,0:02,neutral,Skylar
4377-VDHYI,3/26/2021,email,feedback,closed,0:02,negative,Liz
0475-RIJEP,4/5/2021,chat,complaint,escalated,0:02,negative,Jackie
1260-TTRXI,2/3/2022,twitter,complaint,resolved,0:02,positive,Angel
3719-TDVQB,1/2/2021,instagram,complaint,escalated,0:02,negative,Al
6328-ZPBGN,1/13/2022,in-person,subscription,closed,0:38,neutral,Al
0201-MIBOL,11/14/2022,phone,inquiry,converted,0:15,positive,Ingrid
4937-QPZPO,12/23/2022,email,complaint,escalated,0:02,negative,Gigi
2925-VDZHY,2/13/2022,chat,complaint,closed,0:06,negative,Linda
6981-TDRFT,8/19/2021,twitter,complaint,closed,0:02,negative,Maureen
3413-CSSTH,3/26/2021,instagram,complaint,pending,0:02,neutral,Maureen
8033-VCZGH,4/5/2021,in-person,purchase,closed,0:22,positive,Sasha
4789-KWMXN,2/3/2022,phone,support,closed,0:02,neutral,Kristen
0224-NIJLP,11/14/2022,email,feedback,closed,0:02,negative,Kayleigh
7542-CYDDM,12/23/2022,chat,complaint,escalated,0:02,negative,Javi
4718-WXBGI,2/13/2022,twitter,complaint,resolved,0:02,positive,Fran
2867-UIMSS,8/19/2021,instagram,complaint,escalated,0:02,negative,Liz
8495-PRWFH,3/26/2021,in-person,subscription,closed,0:38,neutral,Liz
0439-IFYUN,4/5/2021,phone,inquiry,converted,0:15,positive,Anton
5716-LIBJC,2/3/2022,email,complaint,escalated,0:02,negative,Greg
2868-LLSKM,1/2/2021,chat,complaint,closed,0:06,negative,Isla
8111-RKSPX,1/13/2022,twitter,complaint,closed,0:02,negative,Emily
2988-QRAJY,11/14/2022,instagram,complaint,pending,0:02,neutral,Violet
1585-MQSSU,12/23/2022,in-person,purchase,closed,0:22,positive,Norma
0071-NDAFP,2/13/2022,phone,support,closed,0:02,neutral,John
2856-NNASM,8/19/2021,email,feedback,closed,0:02,negative,Raul
7328-ZJAJO,3/26/2021,chat,complaint,escalated,0:02,negative,Liz
6458-CYIDZ,4/5/2021,twitter,complaint,resolved,0:02,positive,Sam
8559-CIZFV,2/3/2022,instagram,complaint,escalated,0:02,negative,Skylar
1090-PYKCI,11/14/2022,in-person,subscription,closed,0:38,neutral,Peyton
3058-WQDRE,12/23/2022,phone,inquiry,converted,0:15,positive,Skylar
7547-EKNFS,2/13/2022,email,complaint,escalated,0:02,negative,Javi
2279-AXJJK,8/19/2021,chat,complaint,closed,0:06,negative,Fran
6769-DYBQN,3/26/2021,twitter,complaint,closed,0:02,negative,Liz
0909-SELIE,4/5/2021,instagram,complaint,pending,0:02,neutral,Liz
3417-TSCIC,2/3/2022,in-person,purchase,closed,0:22,positive,Anton
1042-HFUCW,1/2/2021,phone,support,closed,0:02,neutral,Greg
4439-JMPMT,1/13/2022,email,feedback,closed,0:02,negative,Isla
6537-OTKMY,11/14/2022,chat,complaint,escalated,0:02,negative,Emily
8999-EXMNO,12/23/2022,twitter,complaint,resolved,0:02,positive,Violet
6725-TPKJO,2/12/2022,instagram,complaint,escalated,0:02,negative,Norma
2446-BEGGB,8/19/2021,in-person,subscription,closed,0:38,neutral,John
7162-WPHPM,3/26/2021,phone,inquiry,converted,0:15,positive,Raul
1599-MMYRQ,4/5/2021,email,complaint,escalated,0:02,negative,Liz
8821-KVZKQ,2/3/2022,chat,complaint,closed,0:06,negative,Sam
1496-GGSUK,11/14/2022,twitter,complaint,closed,0:02,negative,Skylar
6434-TTGJP,12/23/2022,instagram,complaint,pending,0:02,neutral,Peyton
0042-JVWOJ,2/13/2022,in-person,purchase,closed,0:22,positive,Skylar
0130-SXOUN,8/19/2021,phone,support,closed,0:02,neutral,Isla
2575-GFSOE,3/26/2021,email,feedback,closed,0:02,negative,Fran
2330-PQGDQ,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
1452-UZOSF,2/3/2022,twitter,complaint,resolved,0:02,positive,Liz
2097-YVPKN,1/2/2021,instagram,complaint,escalated,0:02,negative,Anton
2842-JTCCU,1/13/2022,in-person,subscription,closed,0:38,neutral,Greg
8597-CTXVJ,7/15/2022,phone,inquiry,converted,0:15,positive,Isla
6631-HMANX,9/8/2022,email,complaint,escalated,0:02,negative,Emily
9962-BFPDU,10/10/2021,chat,complaint,closed,0:06,negative,Violet
3296-SILRA,3/25/2021,twitter,complaint,closed,0:02,negative,Norma
9681-OXGVC,5/8/2022,instagram,complaint,pending,0:02,neutral,John
6394-HHHZM,7/15/2022,in-person,purchase,closed,0:22,positive,Raul
5995-LFTLE,9/8/2022,phone,support,closed,0:02,neutral,Liz
5180-UCIIQ,10/10/2021,email,feedback,closed,0:02,negative,Sam
1932-UEDCX,11/14/2022,chat,complaint,escalated,0:02,negative,Skylar
7153-OANIO,12/23/2022,twitter,complaint,resolved,0:02,positive,Peyton
5188-HGMLP,2/13/2022,instagram,complaint,escalated,0:02,negative,Skylar
0665-XHDJU,8/19/2021,in-person,subscription,closed,0:38,neutral,Javi
6521-YYTYI,3/26/2021,phone,inquiry,converted,0:15,positive,Fran
8878-HMWBV,4/5/2021,email,complaint,escalated,0:02,negative,Liz
8265-HKSOW,2/3/2022,chat,complaint,closed,0:06,negative,Liz
3544-FBCAS,11/14/2022,twitter,complaint,closed,0:02,negative,Anton
5331-RGMTT,12/23/2022,instagram,complaint,pending,0:02,neutral,Greg
4759-PXTAN,2/13/2022,in-person,purchase,closed,0:22,positive,Isla
7054-DMVAS,8/19/2021,phone,support,closed,0:02,neutral,Emily
3428-MMGUB,3/26/2021,email,feedback,closed,0:02,negative,Violet
6549-BTYPG,4/5/2021,chat,complaint,escalated,0:02,negative,Norma
7823-JSOAG,2/3/2022,twitter,complaint,resolved,0:02,positive,John
3705-RHRFR,1/2/2021,instagram,complaint,escalated,0:02,negative,Raul
9374-YOLBJ,1/13/2022,in-person,subscription,closed,0:38,neutral,Liz
9074-KGVOX,3/26/2021,phone,inquiry,converted,0:15,positive,Sam
6128-DAFVY,4/5/2021,email,complaint,escalated,0:02,negative,Skylar
9933-QRGTX,2/3/2022,chat,complaint,closed,0:06,negative,Peyton
4476-OSWTN,11/14/2022,twitter,complaint,closed,0:02,negative,Skylar
3751-KTZEL,12/23/2022,instagram,complaint,pending,0:02,neutral,Javi
1977-STDKI,2/13/2022,in-person,purchase,closed,0:22,positive,Fran
5066-GFJMM,8/19/2021,phone,support,closed,0:02,neutral,Liz
2661-GKBTK,3/26/2021,email,feedback,closed,0:02,negative,Liz
0458-HEUZG,4/5/2021,chat,complaint,escalated,0:02,negative,Anton
7268-WNTCP,2/3/2022,twitter,complaint,resolved,0:02,positive,Greg
0824-VWDPO,1/2/2021,instagram,complaint,escalated,0:02,negative,Isla
8409-WQJUX,1/13/2022,in-person,subscription,closed,0:38,neutral,Emily
2578-JQPHZ,11/14/2022,phone,inquiry,converted,0:15,positive,Violet
3278-FSIXX,12/23/2022,email,complaint,escalated,0:02,negative,Norma
5813-UECBU,2/13/2022,chat,complaint,closed,0:06,negative,John
0328-GRPMV,8/19/2021,twitter,complaint,closed,0:02,negative,Raul
9746-UGFAC,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
2946-KIQSP,4/5/2021,in-person,purchase,closed,0:22,positive,Sam
0625-AFOHS,2/3/2022,phone,support,closed,0:02,neutral,Skylar
6726-WEXXK,11/14/2022,email,feedback,closed,0:02,negative,Peyton
4636-OLWOE,12/23/2022,chat,complaint,escalated,0:02,negative,Skylar
4342-HENTK,2/13/2022,twitter,complaint,resolved,0:02,positive,Liz
4685-ERGHK,8/19/2021,instagram,complaint,escalated,0:02,negative,Jackie
0885-HMGPY,3/26/2021,in-person,subscription,closed,0:38,neutral,Angel
5003-OKNNK,4/5/2021,phone,inquiry,converted,0:15,positive,Al
4195-SMMNX,2/3/2022,email,complaint,escalated,0:02,negative,Al
7208-PSIHR,1/2/2021,chat,complaint,closed,0:06,negative,Ingrid
4012-ZTHBR,1/13/2022,twitter,complaint,closed,0:02,negative,Gigi
0489-WMEMG,11/14/2022,instagram,complaint,pending,0:02,neutral,Linda
7435-ZNUYY,12/23/2022,in-person,purchase,closed,0:22,positive,Maureen
1354-YZFNB,2/13/2022,phone,support,closed,0:02,neutral,Maureen
6956-SMUCM,8/19/2021,email,feedback,closed,0:02,negative,Sasha
2985-FMWYF,3/26/2021,chat,complaint,escalated,0:02,negative,Kristen
2812-ENYMO,4/5/2021,twitter,complaint,resolved,0:02,positive,Kayleigh
2717-HVIZY,2/3/2022,instagram,complaint,escalated,0:02,negative,Javi
3223-WZWJM,11/14/2022,in-person,subscription,closed,0:38,neutral,Fran
3422-GALYP,12/23/2022,phone,inquiry,converted,0:15,positive,Liz
9053-JZFKV,2/13/2022,email,complaint,escalated,0:02,negative,Liz
2530-ENDWQ,8/19/2021,chat,complaint,closed,0:06,negative,Anton
2890-WFBHU,3/26/2021,twitter,complaint,closed,0:02,negative,Greg
0327-WFZSY,4/5/2021,instagram,complaint,pending,0:02,neutral,Isla
7977-HXJKU,2/3/2022,in-person,purchase,closed,0:22,positive,Emily
6615-ZGEDR,1/2/2021,phone,support,closed,0:02,neutral,Violet
7033-CLAMM,1/13/2022,email,feedback,closed,0:02,negative,Norma
4023-RTIQM,11/14/2022,chat,complaint,escalated,0:02,negative,John
0864-FVJNJ,12/23/2022,twitter,complaint,resolved,0:02,positive,Raul
7356-IWLFW,2/12/2022,instagram,complaint,escalated,0:02,negative,Liz
9541-PWTWO,8/19/2021,in-person,subscription,closed,0:38,neutral,Sam
3967-VQOGC,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
7872-RDDLZ,4/5/2021,email,complaint,escalated,0:02,negative,Peyton
9250-WYPLL,2/3/2022,chat,complaint,closed,0:06,negative,Skylar
6308-CQRBU,11/14/2022,twitter,complaint,closed,0:02,negative,Javi
2754-XBHTB,12/23/2022,instagram,complaint,pending,0:02,neutral,Fran
1597-LHYNC,2/13/2022,in-person,purchase,closed,0:22,positive,Liz
0186-CAERR,8/19/2021,phone,support,closed,0:02,neutral,Liz
3043-SUDUA,3/26/2021,email,feedback,closed,0:02,negative,Anton
5442-BHQNG,4/5/2021,chat,complaint,escalated,0:02,negative,Greg
2169-RRLFW,2/3/2022,twitter,complaint,resolved,0:02,positive,Isla
5872-OEQNH,1/2/2021,instagram,complaint,escalated,0:02,negative,Emily
3162-KKZXO,1/13/2022,in-person,subscription,closed,0:38,neutral,Violet
7055-VKGDA,7/15/2022,phone,inquiry,converted,0:15,positive,Norma
0754-UKWQP,9/8/2022,email,complaint,escalated,0:02,negative,John
8873-GLDMH,10/10/2021,chat,complaint,closed,0:06,negative,Raul
5696-JVVQY,3/25/2021,twitter,complaint,closed,0:02,negative,Liz
8946-BFWSG,5/8/2022,instagram,complaint,pending,0:02,neutral,Sam
7493-TPUWZ,7/15/2022,in-person,purchase,closed,0:22,positive,Skylar
0547-HURJB,9/8/2022,phone,support,closed,0:02,neutral,Peyton
8904-OPDCK,10/10/2021,email,feedback,closed,0:02,negative,Skylar
8845-LWKGE,11/14/2022,chat,complaint,escalated,0:02,negative,Javi
1577-HKTFG,12/23/2022,twitter,complaint,resolved,0:02,positive,Fran
8752-STIVR,2/13/2022,instagram,complaint,escalated,0:02,negative,Liz
0691-NIKRI,8/19/2021,in-person,subscription,closed,0:38,neutral,Liz
5022-JNQEQ,3/26/2021,phone,inquiry,converted,0:15,positive,Anton
4558-FANTW,4/5/2021,email,complaint,escalated,0:02,negative,Greg
3249-VHRIP,2/3/2022,chat,complaint,closed,0:06,negative,Isla
3736-BLEPA,11/14/2022,twitter,complaint,closed,0:02,negative,Emily
4701-LKOZD,12/23/2022,instagram,complaint,pending,0:02,neutral,Violet
6603-QWSPR,2/13/2022,in-person,purchase,closed,0:22,positive,Norma
9921-QFQUL,8/19/2021,phone,support,closed,0:02,neutral,John
1929-ZCBHE,3/26/2021,email,feedback,closed,0:02,negative,Raul
4378-MYPGO,4/5/2021,chat,complaint,escalated,0:02,negative,Liz
8651-ENBZX,2/3/2022,twitter,complaint,resolved,0:02,positive,Sam
4129-LYCOI,1/2/2021,instagram,complaint,escalated,0:02,negative,Skylar
7798-JVXYM,1/13/2022,in-person,subscription,closed,0:38,neutral,Peyton
8647-SDTWQ,3/26/2021,phone,inquiry,converted,0:15,positive,Skylar
2696-ECXKC,4/5/2021,email,complaint,escalated,0:02,negative,Liz
2081-KJSQF,2/3/2022,chat,complaint,closed,0:06,negative,Jackie
7623-TRNQN,11/14/2022,twitter,complaint,closed,0:02,negative,Angel
3323-CPBWR,12/23/2022,instagram,complaint,pending,0:02,neutral,Al
9330-IJWIO,2/13/2022,in-person,purchase,closed,0:22,positive,Al
3384-CTMSF,8/19/2021,phone,support,closed,0:02,neutral,Ingrid
0902-RFHOF,3/26/2021,email,feedback,closed,0:02,negative,Gigi
9286-DOJGF,4/5/2021,chat,complaint,escalated,0:02,negative,Linda
6048-QBXKL,2/3/2022,twitter,complaint,resolved,0:02,positive,Maureen
9661-MHUMO,1/2/2021,instagram,complaint,escalated,0:02,negative,Maureen
7718-RXDGG,1/13/2022,in-person,subscription,closed,0:38,neutral,Sasha
1025-FALIX,11/14/2022,phone,inquiry,converted,0:15,positive,Kristen
3451-VAWLI,12/23/2022,email,complaint,escalated,0:02,negative,Kayleigh
3407-QGWLG,2/13/2022,chat,complaint,closed,0:06,negative,Javi
1842-EZJMK,8/19/2021,twitter,complaint,closed,0:02,negative,Fran
2347-WKKAE,3/26/2021,instagram,complaint,pending,0:02,neutral,Liz
8735-DCXNF,4/5/2021,in-person,purchase,closed,0:22,positive,Liz
3214-IYUUQ,2/3/2022,phone,support,closed,0:02,neutral,Anton
1936-UAFEH,11/14/2022,email,feedback,closed,0:02,negative,Greg
3587-PMCOY,12/23/2022,chat,complaint,escalated,0:02,negative,Isla
8079-XRJRS,2/13/2022,twitter,complaint,resolved,0:02,positive,Emily
1027-LKKQQ,8/19/2021,instagram,complaint,escalated,0:02,negative,Violet
7148-XZPHA,3/26/2021,in-person,subscription,closed,0:38,neutral,Norma
8073-IJDCM,4/5/2021,phone,inquiry,converted,0:15,positive,John
5309-TAIKL,2/3/2022,email,complaint,escalated,0:02,negative,Raul
6856-RAURS,1/2/2021,chat,complaint,closed,0:06,negative,Liz
8778-LMWTJ,1/13/2022,twitter,complaint,closed,0:02,negative,Sam
9717-IOAAF,11/14/2022,instagram,complaint,pending,0:02,neutral,Skylar
8884-ADFVN,12/23/2022,in-person,purchase,closed,0:22,positive,Peyton
2845-KDHVX,2/13/2022,phone,support,closed,0:02,neutral,Skylar
0848-SOMKO,8/19/2021,email,feedback,closed,0:02,negative,Javi
2720-WGKHP,3/26/2021,chat,complaint,escalated,0:02,negative,Fran
6734-FQAJX,4/5/2021,twitter,complaint,resolved,0:02,positive,Liz
2869-ADAWR,2/3/2022,instagram,complaint,escalated,0:02,negative,Liz
1535-VTJOQ,11/14/2022,in-person,subscription,closed,0:38,neutral,Anton
6368-TZZDT,12/23/2022,phone,inquiry,converted,0:15,positive,Greg
0943-ZQPXH,2/13/2022,email,complaint,escalated,0:02,negative,Isla
1293-BSEUN,8/19/2021,chat,complaint,closed,0:06,negative,Emily
9894-EZEWG,3/26/2021,twitter,complaint,closed,0:02,negative,Violet
1302-TPUBN,4/5/2021,instagram,complaint,pending,0:02,neutral,Norma
7851-FLGGQ,2/3/2022,in-person,purchase,closed,0:22,positive,John
0637-UBJRP,1/2/2021,phone,support,closed,0:02,neutral,Raul
0940-OUQEC,1/13/2022,email,feedback,closed,0:02,negative,Liz
2378-VTKDH,11/14/2022,chat,complaint,escalated,0:02,negative,Sam
0927-CNGRH,12/23/2022,twitter,complaint,resolved,0:02,positive,Skylar
8608-OZTLB,2/12/2022,instagram,complaint,escalated,0:02,negative,Peyton
